timestamp,open,high,low,close,volume
2025-03-31 19:45:00,220.8875,221.0174,220.8076,220.9274,8901
2025-03-31 19:30:00,220.9774,221.2171,220.8076,220.9275,2675
2025-03-31 19:15:00,221.1272,221.3258,220.7377,221.0873,2898
2025-03-31 19:00:00,220.9774,221.4269,220.9774,221.1272,6914
2025-03-31 18:45:00,220.9774,221.2171,220.9774,221.1760,5774
2025-03-31 18:30:00,220.9075,221.8564,220.7277,221.0261,3161
2025-03-31 18:15:00,220.7178,221.2171,220.2284,220.9263,7826
2025-03-31 18:00:00,221.2371,221.4269,220.5679,220.7277,7344
2025-03-31 17:45:00,221.3070,221.4269,221.2271,221.2371,2520
2025-03-31 17:30:00,221.1972,221.8564,221.0773,221.2970,23607
2025-03-31 17:15:00,221.4668,221.5068,221.0773,221.1972,4887
2025-03-31 17:00:00,221.5068,228.9656,206.1427,221.5068,17069
2025-03-31 16:45:00,221.4469,224.5431,206.1427,221.4682,14660
2025-03-31 16:30:00,221.5168,221.8564,221.2498,221.3969,81474
2025-03-31 16:15:00,221.6566,221.8564,221.3769,221.5168,31371
2025-03-31 16:00:00,221.8564,222.7153,221.1772,221.6566,35610584
2025-03-31 15:45:00,221.8114,225.3421,220.9375,221.7215,9263444
2025-03-31 15:30:00,220.9375,222.0861,220.7179,221.8163,2223995
2025-03-31 15:15:00,221.2771,221.4618,220.7977,220.9525,1159754
2025-03-31 15:00:00,220.2983,221.3420,220.2783,221.2671,1099896
2025-03-31 14:45:00,220.4231,220.9375,220.1185,220.3083,904324
2025-03-31 14:30:00,220.5280,220.8255,220.3682,220.4481,1008524
2025-03-31 14:15:00,220.1285,220.5380,219.9587,220.5230,714726
2025-03-31 14:00:00,219.2196,220.6179,219.1846,220.1485,805161
2025-03-31 13:45:00,219.1147,219.9787,218.9699,219.2196,708546
2025-03-31 13:30:00,219.5792,219.6091,219.0798,219.1097,536478
2025-03-31 13:15:00,220.1984,220.2234,219.1197,219.5991,712693
2025-03-31 13:00:00,219.8189,220.4880,219.6541,220.1984,708744
2025-03-31 12:45:00,220.2483,220.5080,219.8139,219.8289,646628
2025-03-31 12:30:00,220.6279,220.7477,220.1884,220.2084,778695
2025-03-31 12:15:00,219.7390,220.6578,219.5891,220.6478,965668
2025-03-31 12:00:00,220.0885,220.2184,219.2895,219.7219,804602
2025-03-31 11:45:00,219.3095,220.3083,219.2496,220.0785,1001842
2025-03-31 11:30:00,218.8301,219.7989,218.6155,219.3195,937072
2025-03-31 11:15:00,219.0748,219.5592,218.6696,218.8600,1503953
2025-03-31 11:00:00,219.0099,219.8089,218.9999,219.0748,1156336
2025-03-31 10:45:00,218.6104,219.4194,218.5205,218.9799,1133010
2025-03-31 10:30:00,218.3307,218.9799,218.0566,218.5904,1334379
2025-03-31 10:15:00,218.5604,219.0398,217.9312,218.3007,1935396
2025-03-31 10:00:00,216.8725,218.6004,216.7427,218.5804,1820838
2025-03-31 09:45:00,217.7215,217.9312,216.5729,216.8425,2509050
2025-03-31 09:30:00,216.7377,218.2308,215.9636,217.7115,6409482
2025-03-31 09:15:00,216.7345,216.9524,215.2345,216.9324,211865
2025-03-31 09:00:00,216.8425,217.6316,216.4930,216.7347,110858
2025-03-31 08:45:00,216.7027,216.9923,216.4630,216.8416,72024
2025-03-31 08:30:00,216.2332,216.6727,215.8737,216.5829,29774
2025-03-31 08:15:00,215.7339,217.6316,215.7339,216.1734,47527
2025-03-31 08:00:00,215.9708,217.6316,214.8750,215.7938,171338
2025-03-31 07:45:00,215.9836,216.5429,215.8038,216.4330,26110
2025-03-31 07:30:00,215.8038,216.1734,215.6041,215.9936,27692
2025-03-31 07:15:00,216.0435,216.4031,215.7339,215.7439,29186
2025-03-31 07:00:00,216.0036,216.0835,215.5841,216.0435,31437
2025-03-31 06:45:00,216.1234,216.4330,215.7838,215.9237,19839
2025-03-31 06:30:00,216.2433,216.5030,215.8038,216.0735,25203
2025-03-31 06:15:00,215.9836,216.3432,215.7838,216.2533,17413
2025-03-31 06:00:00,215.7439,216.0036,215.7439,216.0036,9085
2025-03-31 05:45:00,215.6340,215.9836,215.6140,215.7439,11924
2025-03-31 05:30:00,215.8837,216.1234,215.5541,215.6540,6898
2025-03-31 05:15:00,215.2944,215.9636,215.2845,215.9037,8435
2025-03-31 05:00:00,215.5142,215.5841,215.1147,215.2944,10496
